,pp_upper_001,pp_upper_002,pp_upper_003,pp_upper_004,pp_upper_005,pp_upper_006,pp_upper_007,pp_upper_008,pp_upper_009,pp_upper_010,pp_upper_011,pp_upper_012,pp_upper_013,pp_upper_014,pp_upper_015,pp_main_001,pp_main_002,pp_main_003,pp_main_004,pp_main_005,pp_main_006,pp_main_007,pp_main_008,pp_main_009,pp_main_010,pp_main_011,pp_main_012,pp_main_013,pp_main_014,pp_main_015,pp_main_016,pp_main_017,pp_main_018,pp_main_019,pp_main_020,pp_main_021,pp_main_022,pp_main_023,pp_main_024,pp_main_025,pp_main_026,pp_main_027,pp_main_028,pp_main_029,pp_main_030,pp_main_031,pp_main_032,pp_main_033,pp_main_034,pp_main_035,pp_lower_001,pp_lower_002,pp_lower_003,pp_lower_004,pp_lower_005,pp_lower_006,pp_lower_007,pp_lower_008,pp_lower_009,pp_lower_010,pp_lower_011,pp_lower_012,pp_lower_013,pp_lower_014,pp_lower_015,rch_mult,ghbcond_mult,riverbedk_mult,channel_mult,backfill_mult
real_0065,-0.02040620386426968,0.04520755816160778,0.1440522183910794,0.4077760229352449,0.08089852582584608,0.44498505138939315,0.4801588922732845,-0.1013478214046601,0.2464518583324757,-0.19333191046953627,0.0037365558487208444,0.16291418520187653,0.0232074521003549,0.38984960360244586,-0.012866392765398313,-0.22350630722357157,0.1682038853489684,-0.06502029832148505,0.09274219985592674,0.434706470539523,0.9216048713830665,0.7713636426787696,0.18803621183014585,-0.003953566637820781,0.2792344262522813,-0.08363043211158891,0.2584596080346051,-0.15637963836447386,0.6319664601272762,0.2969412390422034,0.4143668024615081,0.5625371696982723,0.11636988647000397,0.4799037971829833,0.3122705916673158,0.6043976859642917,-0.2847449823565821,0.5058134891480087,-0.4104760064477612,0.12371262732519035,-0.2681769291280818,0.714624371646991,0.7250867518483971,0.13922215869449975,-0.06537357117797947,0.05984616915484687,-0.20156637032887634,0.01993351877944109,0.38088663689078833,0.5810668925831954,-0.13871250185750103,0.07334738958628616,0.38655723413130794,0.15468471274342255,0.0007873892885349741,-0.21043308322504625,0.20273564853398185,0.5399858016305255,0.9100675230502736,0.2574533443326161,-0.13869554889933386,-0.012252331667334002,0.1856803876050822,0.39566096474835033,0.3733326596711656,1.1066839869689282,0.9812486454520634,0.9836824460629758,0.9928778527619818,0.9876102906121044
real_0066,-0.1790888758544262,-0.09611223251536848,-0.16252643903538358,0.6594095222658195,0.5447807167350551,-0.3630224961998552,0.1716112390443359,0.6286565868302845,0.29923580709874403,0.7593192048756837,-0.040093759253025815,0.6370207576818196,0.9303489626822857,0.7065636983563524,0.348982942288949,0.07456494782407076,-0.0211066375594293,-0.27803260473269487,-0.17601082304330212,0.12910115988751247,0.22594551737548832,0.19368411763209284,-0.38593423530585214,0.014095636703704936,-0.20804102986486397,-0.2616029680445925,0.2823003365433354,0.5739928335048612,0.05512435853898448,-0.25432136216028245,0.2489526498796147,-0.30540811479614843,0.14311011297746815,0.038292754557530125,0.35038681263020816,0.6871943570249482,-0.03942327363170747,0.2508294768808658,-0.06015127095031766,-0.39665115853726296,-0.22108918999411084,0.30241699238093056,0.26156764559546225,-0.1437530684074392,-0.28763731123226416,0.6168083232438851,0.22186740029317117,0.39065382401058435,0.1993818601741003,0.018790292843143947,0.049968547834918914,-0.3081744476856422,-0.21403208966017415,0.13048051623856352,0.6113391790065555,-0.07589236431870948,-0.5096094200369397,-0.12044895329061955,0.5194504871717027,0.32119944430416886,-0.5798453068462649,-0.22733008688237372,-0.007258896909181891,0.30062932661433617,0.16463244271280408,1.1190020852799887,1.222218332148846,0.6588695567968965,0.7270516695596869,0.9711252801752663
real_0067,-0.057208859634568086,-0.7135455173231783,0.2822561946711332,0.1193511532431945,-0.13571670769821842,-0.29775326487933607,-0.3659555296042681,-0.7171821352416585,0.17618494822883302,-0.08234912817640958,-0.7918949247117798,-0.18483802962877374,-0.3385062534254979,-0.5153251673951066,-0.18261147449658088,-0.19965019642991186,0.32184415637758673,0.653373003875444,0.6513910507207903,0.45582190097909236,0.16422823307969894,0.8069897069327001,0.052075152003747266,-0.16526693502263687,0.6709627354609352,0.06074288081197085,0.22809319135546052,-0.13966982688750407,0.09600944328448457,0.5855687079675796,1.0644559190070797,1.0880142126257326,0.2202685796862943,0.1577029506274096,-0.17358698065486694,-0.025504383033980428,-0.9453655982280692,-0.26202574875091844,1.1407099161061027,0.21021989403317365,0.15380267346471724,0.11447859247806916,0.7056815014997234,-0.5305424434490437,-0.2765819394761625,-0.3108799009523857,0.32160352833894634,-0.33902544439293564,0.3323833258973807,-0.12008545129661877,-0.1699743414376034,-0.08070992645076253,0.016955996279375978,0.13213300549010343,0.6384685218623501,-0.31515818183783517,-0.642487509598692,-0.18747839517010872,-0.4227253476171956,-0.2602159774207832,-0.4308915631881356,-0.06615745119517542,0.10927636496208586,0.12088662558507213,-0.608601259559763,0.9476912391627343,0.8884617656781154,0.6768683321358644,0.9488335857318353,0.7909857212885532
real_0068,-0.14823372148368563,-0.4342737229346006,0.44076348048531483,0.03187289144880141,-0.19845248855539785,-0.19374332309740888,-0.3633415820772317,0.35340564847966754,0.23191882001895184,0.04617743962525783,0.20712769924510574,-0.11505423820715531,0.09661779273120073,-0.15738766284378927,-0.13045036902035007,0.02120295506200941,-0.022882194346399508,-0.13531182694735497,-0.5723806364660078,-0.19406765032769735,-0.030571943159672665,0.07489464500723865,-0.26042431456281007,0.44923388062311354,0.09546627385606334,-0.21374697216349148,-0.10915951972246198,0.47023170910073187,-0.6808398931898089,-1.2,-1.1707585490109986,-0.13860953790820066,-0.043691614012935316,0.4711187535656974,0.09382757857855568,-0.2194746423755343,-0.9017973005540298,-0.9664567398702679,-1.0529135826955007,-0.5335177074635953,0.4350544241792513,0.5729466947408388,-0.33508028119632144,0.2466650204932194,-0.3820161374048679,-0.01726100854862273,-0.22685700642185797,-0.021912550220461353,0.3083755118312378,0.21079001620621388,0.19093428604376686,0.1403672315922358,0.02942585400877638,-0.7554234072011036,-0.15165940047781395,0.009524750005248014,0.2807958216225679,-0.5497459556621398,-0.3181238504392986,-0.20136697415184543,0.08242878385381032,0.16115897612472993,-0.5098996970465289,-0.5472476168140044,-0.13523606968809931,0.9306472311003149,0.876662497406452,1.096413367105105,0.8515615812005126,1.1655203836454382
real_0069,-0.3944821391129667,-0.0910670598014451,-0.265263291655108,-0.2864415871720746,-0.009396386621824973,0.11861577647637796,-0.14068560939947125,-0.054477850845755744,-0.08204852462750661,0.11882192995696078,-0.16114955659489313,0.2566732379135412,-0.4725720376061372,-0.09768884387515579,0.026594400011884064,0.448224723097304,0.527402072335119,0.5821945157447258,0.4026557976451848,0.9738601466435283,0.4215204286845886,0.03497540375088452,0.8596262413670638,0.17341433953072743,0.06510740972508298,0.7477418881053696,1.0107720374477742,0.7182352451902296,-0.16303719031859049,-0.04200839211952965,0.5283444972783347,0.6463244260503377,0.38037141906148286,0.9542467841418447,0.4503570702529832,-0.03825523614288097,-0.05068641811624528,0.10692220215696067,0.5311155202797602,0.2819599655206973,0.2766542517376891,0.11307137436597789,-0.3774400549545839,0.17420159740241506,-0.5192599662207025,-0.12747670098295333,0.2370165951507219,0.05448908398655215,0.27415417891215843,0.14417901556360832,0.04568404783387545,-0.034240386347214415,0.31397820989383685,-0.06290925765925985,-0.20810511105259327,0.08711511119270048,0.11070913264923156,0.3353840321430292,-0.1853028737541366,-0.39437354933332536,0.32849746048505707,0.6210870328395406,0.500501610169977,-0.4780947682141764,-0.7669650349261278,1.1286963821885732,1.030345928774679,0.8954562607660639,1.1848715514374868,1.162562251394591
real_0070,0.28378582757521664,0.13470644180350103,0.25058028235945423,0.5382617795431512,0.05768314009342744,-0.05056214074034046,-0.1366034382125281,0.11355168139701283,0.5057263081497293,0.6157892665831701,-0.34809961424507785,0.3871209985366561,0.4232273148886637,-0.0661747893782869,0.4058255019778101,-0.05966583807941302,-0.1123837143364501,-0.4119349274757313,-0.09780114129751936,0.5191146591495553,-0.031884174643165064,0.5178842538235815,0.7538756774389269,0.4562498260546988,0.3143733359015818,-0.17983490983787961,-0.10127227178213236,-0.1741110339914439,-0.2542955622260588,0.25738356956304814,0.31366903948704317,0.3781147516132137,-0.7531895042328889,-0.04568675216392233,-0.37440547909206234,0.1359755476103711,0.5021375166854308,0.33681847712812046,-0.08610897556485551,0.41543263611708864,-0.3323568142690894,0.002901898467766338,0.20199987436983774,0.20109489199480257,0.39374651933310684,-0.0056761333896138575,-0.037130437104590186,0.37777899019268646,-0.03416605034677933,-0.3464024445548136,-0.19896249082804784,-0.7307768048426256,-0.4688392453992163,-0.3337987011824534,0.013592112706769306,-0.5446574361222599,-0.2780848372839273,-0.35712892481375563,-0.2636986781512132,0.28306215461203915,0.00822398469480216,0.23447172807293462,-0.22148461413434375,0.3262171558498758,-0.10375349044529435,0.9713043512677577,1.126657778572798,0.5,1.006922374837051,1.1483886737263918
real_0071,-1.0,-0.04219508374533338,-0.0369162096093378,-0.31953021084850713,0.2195482347715871,-0.11904407662659806,-0.35875419427078753,-0.12799894885018928,-0.6252142870986264,-0.5295862982242537,-0.12270192210608417,0.2815201493392093,0.34102832338157335,0.4083501719969171,-0.1306364564909556,0.26269572652993434,-0.12189925009436212,-0.6440966288042862,-0.3429049046598825,-0.2284719520251541,-0.8136109044858222,-0.047987231112593315,-0.5670450033877527,-0.19175299134448717,-0.474200540860414,-0.875072710544369,-0.2958474321944489,-0.45347364360283166,0.31044059870276564,-0.16611960441613174,-0.5724671067212864,-0.07565866399557014,-0.38321618046297135,-0.08089184889614788,0.07261575217114494,0.14201252385743748,-0.2548194444363828,-0.14876559299056213,0.15808542570125067,0.19100782499921176,0.16432331032104866,-0.1163992290945677,0.5031629032535135,-0.1947960388368682,0.1938988329858572,-0.19459567665734703,-0.6475314719106606,-0.02744091362105317,-0.1262957123910521,-0.04467605459610458,-0.1432542600975153,0.25862275903868237,0.5794588422827387,0.06963030228074504,-0.046985607962099704,0.23177358052131034,-0.13528418449365803,0.9458479061999676,0.9106367677501799,-0.04001012394175908,0.27094956210879534,0.3945258040495159,0.36996477322428734,0.5984574043435088,-0.3256078615482796,0.8086470514993117,1.001713908334099,1.156968807321627,0.943440850170486,1.3842414134794112
real_0072,0.15578308798841142,0.1935257316224612,-0.16032352214212997,-0.5157008722257654,-0.6711950444165208,0.1491205179725814,0.30110512602152106,0.36879959987515776,-0.5886585070359588,-0.3932153011243938,0.3267620750578016,0.587342719047693,-0.4257119086291056,-0.004360658115943122,-0.06835814239249899,0.04581144016989862,-0.7783460837682402,-0.9361170884068464,-0.3896241664516192,-0.7990828278621435,-0.6254625246939026,-0.42359611951186493,0.07384973427026938,0.5647964032258871,0.23327684429582976,0.012607857077151773,-0.3953740208429051,-0.6918157565571823,-0.45706611907934885,-0.026300478416569344,-0.42550009990419063,0.06023424413354595,0.17092832984534648,0.17065131854166746,-0.1684768973405603,-0.041745515066121446,-0.5573014089012182,-0.6113695069746942,-0.5850351457735575,-0.3867857624623383,-0.010133504642186904,-0.004247139221413919,-0.2156120943680419,-0.38079421448673895,-0.48738383140457536,-1.0099620174859016,0.19494716988581295,0.3280153749920937,-0.5054238414458757,0.343332415745868,0.04318274361929574,0.3711429125197308,-0.12096851840324237,0.17592993428063555,0.2884341322794255,0.04577414817154082,0.25343975166485,0.9093407599310832,0.29598000884283326,-0.08409575234314384,-0.38655180018404744,0.26799632292789594,0.47381317846425974,-0.16923141264402078,-0.36983699229783507,0.8300069178994779,1.1993440885655484,1.054473951054848,0.9787636138754847,1.362336200309076
real_0073,0.4994898451231345,-0.21464668190158506,-0.025587054953668434,0.21084194019548622,-0.29417479444467165,0.13695344189989384,-0.11856690067146079,-0.6518981237676573,-0.5826890630044479,-0.08538638030682727,0.6881931003333049,0.27144516669963653,0.10932713325511212,0.09392340662411018,-0.13021695304560166,-0.07070148459166654,-0.4190304678137566,-0.5457450672164447,0.2368110427045622,0.53752354655969,0.4996235999028483,-0.0929288363542195,-0.26515745142753394,-0.35204667953181534,-0.1567237474541665,0.4264311409539134,0.7301784188998257,0.716342407303087,-0.28377815389818106,0.7170895120064152,-0.939132023951594,0.022840367270774733,-0.28806150470655906,0.48125112722948366,0.4552949301931056,0.1406837913051663,0.6642926562977162,-0.4014928439600716,-0.04624284114245187,0.5444682617958614,0.3499943677163315,-0.054443411112636675,-0.12885475874765223,0.12393993495505093,0.23189170368299217,0.2963645420144327,-0.014511112422784876,-0.001993874981023234,0.17109262003227138,-0.4711987195764645,0.14072570545267923,0.18598483823045864,0.15886365927705912,-0.1925504660480227,0.11365443374273942,0.6261544498576356,0.5948292701848225,-0.09857743753788174,0.463897182331177,0.22788661847875885,0.11087036168159203,0.2998462511021409,0.3363290412846824,-0.04962801549847753,-0.3662027420959969,0.8620821570997583,1.128519097384979,0.8572250351927032,1.0446244036812333,0.9062638275377162
real_0074,-0.5398875966025927,-0.09729717076532785,-0.6142269098569928,0.2456608476251071,-0.2991683655430584,-0.11474330782979122,-0.3203410435164129,-0.3636202047027932,-0.011577046899760277,-0.3074186045345104,-0.05695156203018125,-0.1825455727149421,-0.16292449710234302,0.16808341036954494,0.362406031421076,0.2766437712226224,0.6651056604405231,0.10450607649788037,-0.3329296441610801,0.16420765780989435,0.06705410205714431,0.4812066914750533,-0.20966538961438833,0.023007296605417078,1.0429466247998824,0.2841864948913639,0.2929349485934975,0.12122281890969475,0.7558618333912575,0.20022142546490201,0.39919236372482353,0.2380366261208617,0.2620702167645884,0.49530979749551673,0.5229500205222898,-0.018640287645817127,-0.14622367779373543,0.08840122908926894,-0.0023813851734097837,0.16332541229120076,1.0487489153810599,-0.6920436036366993,0.15740247909556282,-0.3540399874388351,-0.2071510386747883,-0.6222057064523274,0.178601612709608,0.01746347194395848,-0.3640213836728907,0.5331912717179752,-0.24112429466884552,0.5588238372539603,0.4308139606574673,-0.07508474529265834,0.096880866254674,-0.17341679974627455,0.6610915181816884,0.34920781964357406,0.15133425331184328,-0.493129191564695,0.31628222717586524,0.44022230541602614,0.24491824012270796,-0.21586196862548726,-0.2865356065591341,1.0745741116080647,1.1262730100335092,0.7366339577883516,1.123362839937956,1.0932630796085445
real_0075,-0.09030859670981832,-0.1264117227432929,-0.2946977982562428,-0.18662206901038686,-0.05207212127190683,-0.3029531657546244,-0.22500253753333685,-0.03962219628049875,-0.4647428490744968,-0.845530463665671,-0.43056056318371505,0.3313811053840375,0.3437838670715351,0.04827922025247485,-0.09330469760928348,-0.1611682361291447,0.3207366251323215,-0.14398664992934396,-0.2316959814321723,0.4732990187574411,0.47604176466985587,-0.22817441929195148,0.13591724371184363,-0.28916321182824506,0.2344204885939731,0.8363101370493445,0.3548642625697734,-0.1200880056053361,0.3926664512575763,-0.31506743569468076,-0.031656731594431636,-0.21988372295175268,0.00884507987318139,-0.010236697761813235,0.3103786332501083,0.1884861783835132,0.15778876080184276,0.5331298956466907,-0.09932131881253498,0.19634502176805643,0.8347066757940717,0.19102582631354112,0.5257409993114235,0.11336923135242813,-0.5266842238752584,-0.4825387292873438,0.6699352539700976,0.17894064670590418,-0.27207885598166426,0.18238560051920796,0.29023343531213464,0.5021575446418942,0.3840032205001002,-0.36836440768751794,-0.08065226396697951,0.4075387188456743,0.7519814761466539,0.5055919716338727,0.4058002928445748,-0.09697606002344845,0.21494907912164965,0.16934757848810258,0.11625962692262796,0.7796961469712027,0.30419612663352624,1.0213638604105848,1.083117475198614,1.1671615792628676,0.8000575542661237,0.8440998276854468
real_0076,1.0,0.29022878415705144,0.35649604973358656,0.7598161709418203,0.31406470399103237,0.4063012147409139,0.03881589822621753,0.42710535547414996,0.10216383183225877,0.21433783800969475,-0.2581826871382086,0.14732293669226204,-0.059746701565003515,0.040946112965670606,0.1775240718695808,-0.4182915425739222,-1.2,-0.6211486526588622,-0.7379548738338692,-0.2197608694454503,-0.5449811142912744,0.7618046875309119,-0.9249579734177318,-0.37633622289043867,-0.3175403511891341,-0.06357710816857069,-0.22296920024188827,-0.12252232672232378,0.2229538648326227,0.07558814817820829,0.2269567880901949,-0.03040567246888151,0.12065316982301606,0.048224421570450524,0.053235399759957266,-0.23707181236054198,-0.14967880279488063,0.3156254949219842,-0.08423332505135865,-0.254339846300732,-0.21814422360248706,0.09513903563058722,0.06621286426278425,-0.09344076917929738,-0.16901059242352484,-0.021610271231717968,0.45367486406997637,-0.17932332120645864,-0.2265840431788233,-0.20432690644881554,0.3096269155186458,0.4012623341484707,0.43387510085245673,-0.06882740239547169,0.0002525852764260501,0.27872805310260673,0.027523943976360286,0.2655749245030643,-0.04026335701105231,-0.49688920445875967,0.18854159794732545,-0.28393628642560065,0.02459316857722332,-0.29830203960192037,-0.46813886179094727,1.1035728031101653,1.3491479650519127,1.0698701245120859,0.7916824734757456,1.0058388290286389
real_0077,0.21999098229133615,0.37923602532123435,0.07080539459247306,-0.06510709406901354,0.3939736511379357,-0.08959633444185643,0.03366710760727359,-0.14783530180045482,-0.11451881688392533,-0.1978945575645174,-0.09277587791551876,-0.2851830075483564,-0.17430025585134412,-0.1172946622460229,-0.3996889488946836,-0.49457614319756765,-0.3763415655740302,0.12517301165426853,0.7311983445977609,0.10889860389643274,-0.20358084922895914,-0.4609230529961251,0.0024278399061574032,0.2789226266436409,-0.035034067561093195,0.5820560700453307,0.3422776500031144,0.21538815531451824,-0.04777252289175093,0.5433668604052833,0.5076843101152508,-0.08954656546532025,-0.5807148259347575,0.09312809966474171,0.08613629162424527,0.22016745971702756,-0.14195274499120103,-0.3159092918677782,-0.006001242013560469,-0.1916844939786259,-0.05627181229558576,0.06502881848867839,-0.07063312584143087,1.2,0.7115320393592589,-0.03384230983344081,-0.34163458379549144,-0.21918995717984027,-0.0826645395016959,0.59636346477426,-0.595921352966764,-0.08093017854804692,-0.19232122034553303,-0.3953145481202231,0.3098167920897169,-0.744402884343018,0.1667350044881632,0.008453215746175597,-0.26347535181026654,-0.2504243801008905,0.306164851656914,0.2778502505778954,-0.1670098313982618,0.21943454683274197,-0.34263131497420724,0.9359121030495199,0.9692257466700934,1.4765204565368146,1.220935843080506,0.8500626377202838
real_0078,-0.3561504134110049,-0.4182942061966698,0.3947453468794705,0.22492608398452174,0.12515943123908002,0.4610524896045054,-0.13803080758623157,-0.10391405390836433,-0.25641829272152544,-0.05401435033997461,0.5851971356717729,0.1896033943439189,0.1155098900929422,0.6281936072137321,-0.131964340575176,-0.0007349406941167957,0.29311309100238236,0.38351773085204893,-0.3663878875489997,-0.09626888355297639,-0.4790052671010514,-0.3793129709291771,0.30044931919525836,-0.08243977918841099,0.6653473445791354,-0.5497537063681676,-0.2153252677476966,-0.2528342762863029,-0.19773074576466249,0.5747516022543249,-0.0023567711896257896,0.1112132951653754,-0.8667749511064129,-0.8311333493883418,-0.5157714925589563,-0.8794867467717292,0.5628134032305608,-0.17495925026030337,-0.3733418602676102,-0.1882726676298777,-0.09265382476053231,-0.16277265441553057,0.3642888709280403,0.17816925499663402,0.36342970251015566,-0.5198226488279147,0.008532239965244666,-0.18071723791988734,0.6510515861487647,0.6520636769885534,-0.12694515281472968,-0.21442862290406667,0.12703939401049633,0.18931511668199047,-0.08167529261381536,0.2355681860443347,0.2311463746553169,0.12012831460714891,0.04914532907356606,-0.2743549122761943,0.3732425196643401,0.17320587624203768,0.24212053907740133,0.21014672530471612,0.3138802864282193,1.0237809536615072,0.6994716561900229,1.0840377197449875,0.9175326255590539,1.4050175772840128
real_0079,0.776074740026191,0.2892573858557393,0.3823595647991189,0.04246569162146953,-0.7619475114186611,0.3911858791324581,0.11598206579487895,0.043229987087719586,-0.07272565963326512,-0.5678107293840333,-0.08504089194232628,-0.36431402007505853,-0.18865859381115546,0.02928631063886017,-0.43050840223677955,0.21479588599324,0.3385302546326544,0.216431320729239,-0.05300946048175955,-0.024557325623727807,-0.12441013228907218,-0.5388994178757534,-0.5551961650048357,-0.9028930412530691,-0.3356561855416336,-0.31283602831970553,-0.11347641423176406,0.48414557528149693,-0.9667842116911258,0.5241695156329021,0.18699517473198304,-0.16748185307751548,0.03557863523399271,0.2948119220375502,0.15042354550248055,-0.23824825015975387,0.16004552410479317,-0.017674172461955566,-0.8628892261069807,0.22323395481405592,-0.19162095906213056,-0.2039174768598319,0.2903835663273305,-0.14943418838832534,-0.3402676924252527,-0.2666916832280592,-0.3693864578468915,-0.13956140903606193,-0.6350873863260472,0.06662005307330007,0.1134100482148106,-0.25036871777668906,-0.0879019332812139,-0.7049149655501692,0.033292344182223356,0.22205981684382878,0.5093928328043763,-0.15430055565564552,-0.7050060620820671,-0.31980313603197086,0.04808253780070885,-0.08502617719847926,-0.0427603302791585,-0.25657339207368574,-0.05059832457347652,1.0938385590951005,1.240638154227571,1.077540628252403,0.7166315814806252,1.0909245375857406
real_0080,-0.4561317077230575,-0.06122876267793144,-0.2552645639910402,-0.6302181506020759,-0.2713690285148472,0.23287518386414893,0.08021263453701742,-0.26291026648588023,-0.23001369263172103,-0.03597611662478711,0.3764421210313512,-0.01062050417018578,0.12436305202308817,-0.2218252711104747,-0.09602384265920062,0.1301755714435,0.2912098117653711,0.13720407897761241,0.22293281636643988,-0.6903021201281467,-0.7401087661693352,0.5294497676890665,-0.12697830470825902,-0.45786359492728845,0.16055696841110814,-0.009390069799944016,-0.041709496055004666,-0.14935269582616714,-0.16935828316710497,-0.5195520593449774,0.032024631284438186,0.43400635397400444,0.2149965378633694,-0.11059536733111851,0.2767211031174262,-0.6751135785450795,0.0048347802931010195,0.10308113367032447,-0.48475632977587696,0.5953177461442427,-0.04117227765103188,0.05559913506073848,0.32530080953475565,0.6722310355263514,0.13888464923137345,-0.6487912576999617,-0.15994125782567573,-0.44324684110984486,-0.5707618488256453,-0.40809404849666076,-0.11833418311305258,-0.1244306234344074,0.11631544354171665,-0.2366184049766071,0.08258159722822339,0.026366862765868113,-0.4668949459564214,-0.2525987300204313,0.28889957070346134,0.3802298651678413,-0.0676586392217801,-0.7683563948626649,-0.14405618948541898,0.5256359708767213,0.7056799552689174,0.9535980190419643,0.9313450853564762,0.966614413978287,1.088762541876621,0.9454927179738944
real_0081,0.4514123890990113,0.5791375805316397,0.892702413929143,0.11520894314445153,-0.2402220621759616,0.3326383605015399,-0.05075299219162247,0.3699114883697226,-0.4575681053910518,-0.25272367489731395,0.41764109286670614,0.3597063047718388,0.3273113628883997,0.03252631054944142,-0.6013968183367572,0.5317726215130414,-0.4106632798355144,-0.6035346877111231,-0.21850593666799398,0.0019873024926226612,0.28994794212674213,0.1058429736115673,-0.09363425421836584,0.15691944022691207,-0.1711742409618109,-0.1160335414971731,-0.18602570253163847,-0.43277679072871006,0.2431480443484333,0.10986704189047532,-0.3270218843328777,-0.16309650175534718,-0.07786452385748606,-0.6970888534378195,-0.5681282346940922,-0.27023600380544793,-0.2396201732676433,-0.13511076953376047,0.3427333584382917,0.3262617507419051,-0.21966848539131595,-1.1559476475361279,-0.018629516855913214,0.09036294195213307,0.5724663185536484,-0.4142325569366232,0.5503130640832832,0.1777970732589682,-0.7093433595676326,-0.3887902448340619,0.002376242512237428,-0.060074940430263714,0.1008149951300033,0.30562045370389207,0.2850233119206541,-0.4591711954880827,-0.5598868218312186,-0.7981701115435564,-0.4571061357118097,0.26679493845880997,-0.07753559867737757,-0.24925132873453992,-0.19654521454116322,-0.023076689352075838,0.1285569227771666,1.0685162856336117,1.016182066651455,1.1633551734401582,1.0926739612065375,1.2984046429640943
real_0082,-0.17284838889887633,-0.19773046008724549,-0.17505402998722794,-0.07528881203423536,0.32222201203966644,0.009688012974411122,-0.18196994007125497,0.012356933214188771,-0.29453473221386894,0.13409029761235267,-0.11258045920738032,0.06150705117655433,-0.09577609823419354,-0.6001967457095789,-0.5274178032011487,-0.1403209558374347,0.12406671713236903,-0.0066988484345879475,1.2,1.1858613623701273,0.32740664111331136,-0.47137193948631734,-0.4965888762157827,-0.3272230288507648,0.043242312942173296,0.445469371925869,0.2758065291349934,-0.6799391754929643,0.11822626631586339,-0.2785217968279067,0.8388592863625923,0.7170207902524982,0.35167068022899717,0.5950453625308458,-0.2920451337590027,-0.040274682948208754,0.23218499487391636,0.6171163162579948,0.6721765767783414,0.42668858694704065,0.10035819324974704,0.7221588742641786,0.5005214113235767,0.0799931494997503,0.30634624124804116,0.514292511594782,0.5270436557370306,-0.03292815028815035,0.6051404954151582,-0.17997332414979433,0.32521756100071664,0.36712849013172233,-0.030976995028527667,-0.2332964646730881,0.24235485547365582,-0.10007120894095715,-0.09381827154350193,-0.4370577166007907,-0.0754008718705596,-0.180337207842799,-0.12141481813211648,0.1616548141733756,-0.007819137946184603,-0.1676549527982223,0.5695334235360476,0.9007111088400023,1.196432602729079,1.1250170402496307,0.6938569485486588,0.4573461475511471
real_0083,0.5394907397304968,0.27977454558229153,0.4901553296669107,0.5605628203000659,-0.14079449636782673,0.46557032644259316,0.20661572318226418,0.6867339224308036,-0.06936209597812046,0.17807430740838856,0.11476195459896467,0.5664451798229864,0.09343226117975895,0.050356050455766785,-0.19821804078294192,-0.1539753212538914,-0.683191017129802,-0.019247678788330447,-0.7223298640790744,-0.5208429253987618,-0.9263831365130393,0.0022628993868406087,-0.20422818414918928,-0.03119881317203646,-0.05684857072188065,-0.5938401604526212,-1.2,-0.9959507568651434,-0.8978704332059463,0.0666951249042412,-0.21212384254123726,-0.11200246170299298,-0.22040549877850948,-0.5535286045533819,-0.8242359397657865,0.3597297618607881,-0.14065350900988327,0.7785147884652645,0.07200093221581395,-0.24084521970472803,-0.05436165452552845,-0.2816354140106317,0.18864386182904386,0.46175582964544065,0.5928621312867031,0.26104367088154573,-0.6896915138877894,-0.2554948337036443,0.38687183554730653,-0.5232374609080602,0.10075593679387516,0.6182621653991683,0.4716864931818403,0.7216351142725423,0.11772080885127306,-0.3757350855474144,-0.141003138755503,0.25553516595327314,0.6003931165807671,0.7456074126759146,0.13932113766848447,-0.30094945120138866,-0.02133491375824807,0.3468819671475565,-0.2818032671941796,0.9455419230152392,0.7596610688411612,1.250345001713039,1.0458963430927213,0.49647435128367756
real_0084,0.35700133311320237,-0.12656761597914032,0.15037147347689814,0.3416878087651277,-0.08663325405606025,0.3223648105754,0.5567370560358141,0.2250473754958057,0.40514302308053757,0.034018278312387365,-0.12084502250199007,-0.194699943462343,0.29018970438541347,0.22264529653513687,-0.08028111569707587,0.2390321608439327,0.2569745073833111,-0.22188776799315635,0.08408985309921432,-1.1578077417358101,-0.10210467165095154,-0.5294678075424726,0.37359881916422705,0.017054606606830194,0.27397478113004764,-0.24717410035617562,-0.7234622451568524,-0.6548994845985431,-0.493223112624737,0.1591374879335024,-0.40516804378929966,-0.04253531752341153,0.037868780257036265,-0.5681825766747048,-0.6953705423483443,-0.403972119972462,-0.4822972695179483,0.5129881265756475,0.5104382136429861,0.025982038155630112,0.24500075691905635,-0.01826866711632135,0.270879633744512,-0.3166052265198416,-0.13279820971917053,0.8805859163321246,0.9251550283494726,0.3760254624513635,0.6294465048702611,0.6371131998359152,-0.23497622449242273,0.07318130961736258,-0.28509360328149225,-0.2490041817371153,-0.1712488349066889,0.01935353661868914,-0.3525726553204723,-0.5556646237016807,-0.42836091256608366,-0.5334600319359866,0.11586214761690591,0.2383170646215234,-0.10322166706164981,-0.012749493550873469,-0.5736954717299813,0.9427393159002506,0.812252917884079,0.895735416272543,1.1471166184856747,1.1989596638049436
