,pp_upper_001,pp_upper_002,pp_upper_003,pp_upper_004,pp_upper_005,pp_upper_006,pp_upper_007,pp_upper_008,pp_upper_009,pp_upper_010,pp_upper_011,pp_upper_012,pp_upper_013,pp_upper_014,pp_upper_015,pp_main_001,pp_main_002,pp_main_003,pp_main_004,pp_main_005,pp_main_006,pp_main_007,pp_main_008,pp_main_009,pp_main_010,pp_main_011,pp_main_012,pp_main_013,pp_main_014,pp_main_015,pp_main_016,pp_main_017,pp_main_018,pp_main_019,pp_main_020,pp_main_021,pp_main_022,pp_main_023,pp_main_024,pp_main_025,pp_main_026,pp_main_027,pp_main_028,pp_main_029,pp_main_030,pp_main_031,pp_main_032,pp_main_033,pp_main_034,pp_main_035,pp_lower_001,pp_lower_002,pp_lower_003,pp_lower_004,pp_lower_005,pp_lower_006,pp_lower_007,pp_lower_008,pp_lower_009,pp_lower_010,pp_lower_011,pp_lower_012,pp_lower_013,pp_lower_014,pp_lower_015,rch_mult,ghbcond_mult,riverbedk_mult,channel_mult,backfill_mult
real_0077,0.2199909822913388,0.37923602532123274,0.07080539459247183,-0.06510709406901244,0.3939736511379355,-0.08959633444185561,0.03366710760727243,-0.14783530180045365,-0.11451881688392312,-0.19789455756451868,-0.09277587791551768,-0.28518300754835835,-0.17430025585134398,-0.117294662246022,-0.39968894889468565,-0.4945761431975397,-0.37634156557399906,0.12517301165429076,0.7311983445977547,0.1088986038964248,-0.20358084922896197,-0.4609230529961246,0.00242783990619456,0.27892262664365103,-0.03503406756108605,0.5820560700453133,0.3422776500030883,0.21538815531451633,-0.04777252289173967,0.54336686040531,0.5076843101152361,-0.08954656546533092,-0.5807148259347891,0.09312809966471054,0.0861362916242609,0.22016745971702278,-0.14195274499119453,-0.3159092918677979,-0.006001242013565677,-0.19168449397864584,-0.05627181229559222,0.06502881848872251,-0.07063312584141822,1.2,0.7115320393592405,-0.03384230983343403,-0.34163458379549294,-0.21918995717983517,-0.08266453950166083,0.5963634647742949,-0.5959213529667647,-0.08093017854804599,-0.19232122034553278,-0.3953145481202222,0.309816792089714,-0.7444028843430194,0.16673500448816292,0.00845321574617906,-0.26347535181026666,-0.2504243801008881,0.30616485165691815,0.2778502505778925,-0.16700983139826267,0.21943454683274055,-0.34263131497420785,0.9359121030495199,0.9692257466700934,1.4765204565368146,1.220935843080506,0.8500626377202838
real_0078,-0.3561504134110101,-0.4182942061966664,0.3947453468794758,0.22492608398451822,0.1251594312390793,0.46105248960450196,-0.13803080758623124,-0.10391405390836501,-0.2564182927215291,-0.05401435033997192,0.5851971356717743,0.18960339434392293,0.11550989009293994,0.6281936072137302,-0.13196434057517242,-0.0007349406940879347,0.29311309100241467,0.3835177308520698,-0.36638788754897667,-0.09626888355297165,-0.4790052671010823,-0.37931297092923666,0.3004493191952372,-0.0824397791884026,0.665347344579179,-0.5497537063681368,-0.21532526774771604,-0.2528342762863419,-0.19773074576473415,0.5747516022542701,-0.0023567711896551246,0.11121329516541227,-0.8667749511063753,-0.8311333493883388,-0.5157714925589701,-0.8794867467717656,0.5628134032305088,-0.1749592502603601,-0.3733418602676136,-0.18827266762984485,-0.0926538247604953,-0.1627726544155293,0.3642888709280303,0.17816925499657624,0.3634297025101088,-0.5198226488279283,0.008532239965288653,-0.18071723791982797,0.6510515861487719,0.6520636769885552,-0.12694515281472918,-0.21442862290406647,0.12703939401049594,0.18931511668199122,-0.08167529261381509,0.23556818604433494,0.23114637465531673,0.12012831460714721,0.04914532907356736,-0.2743549122761954,0.3732425196643399,0.1732058762420369,0.24212053907740216,0.21014672530471804,0.31388028642821697,1.0237809536615072,0.6994716561900229,1.0840377197449875,0.9175326255590539,1.4050175772840128
real_0079,0.7760747400261877,0.2892573858557411,0.38235956479912403,0.04246569162146997,-0.7619475114186651,0.39118587913245856,0.11598206579487777,0.0432299870877181,-0.07272565963326699,-0.5678107293840333,-0.08504089194232221,-0.364314020075058,-0.18865859381116,0.029286310638861286,-0.4305084022367735,0.21479588599324761,0.33853025463266034,0.21643132072921042,-0.05300946048174151,-0.024557325623686253,-0.12441013228907219,-0.5388994178757662,-0.5551961650048707,-0.902893041253065,-0.3356561855416431,-0.31283602831970836,-0.11347641423175664,0.4841455752814792,-0.9667842116911316,0.5241695156328717,0.1869951747319957,-0.16748185307748092,0.03557863523399593,0.2948119220375437,0.1504235455024776,-0.23824825015974557,0.160045524104795,-0.01767417246196602,-0.8628892261069911,0.22323395481405336,-0.19162095906213422,-0.20391747685984535,0.2903835663273269,-0.14943418838828385,-0.34026769242526983,-0.26669168322806547,-0.36938645784686275,-0.13956140903604974,-0.6350873863260565,0.06662005307329077,0.11341004821480807,-0.2503687177766896,-0.08790193328121253,-0.7049149655501689,0.03329234418222116,0.22205981684382903,0.5093928328043786,-0.15430055565564554,-0.7050060620820658,-0.31980313603196925,0.04808253780071109,-0.08502617719848043,-0.042760330279161964,-0.2565733920736848,-0.050598324573476676,1.0938385590951005,1.240638154227571,1.077540628252403,0.7166315814806252,1.0909245375857406
real_0080,-0.45613170772305733,-0.0612287626779311,-0.25526456399104036,-0.6302181506020778,-0.27136902851484546,0.23287518386414724,0.08021263453701945,-0.26291026648588056,-0.23001369263172136,-0.03597611662478624,0.37644212103135044,-0.010620504170184937,0.12436305202308857,-0.22182527111047529,-0.09602384265920123,0.1301755714434801,0.291209811765363,0.1372040789775978,0.2229328163664516,-0.6903021201281317,-0.7401087661693336,0.5294497676890855,-0.12697830470827928,-0.4578635949272955,0.16055696841109085,-0.009390069799936831,-0.041709496054987756,-0.14935269582616245,-0.1693582831670914,-0.5195520593449724,0.03202463128443558,0.4340063539740086,0.2149965378633658,-0.11059536733112105,0.2767211031174201,-0.6751135785450857,0.0048347802931228276,0.10308113367032612,-0.4847563297758665,0.595317746144229,-0.04117227765103698,0.055599135060735855,0.3253008095347501,0.6722310355263709,0.13888464923138402,-0.6487912576999436,-0.15994125782567795,-0.44324684110985835,-0.5707618488256494,-0.40809404849668096,-0.11833418311304823,-0.12443062343440993,0.11631544354171656,-0.23661840497660763,0.08258159722822453,0.026366862765867492,-0.46689494595642483,-0.25259873002043076,0.28889957070346267,0.38022986516784,-0.067658639221779,-0.768356394862664,-0.14405618948541818,0.5256359708767223,0.7056799552689164,0.9535980190419643,0.9313450853564762,0.966614413978287,1.088762541876621,0.9454927179738944
real_0081,0.45141238909901016,0.5791375805316439,0.8927024139291437,0.11520894314444954,-0.24022206217596284,0.33263836050153833,-0.050752992191622624,0.369911488369721,-0.45756810539105136,-0.25272367489731123,0.41764109286670553,0.3597063047718415,0.32731136288839896,0.032526310549440184,-0.6013968183367567,0.5317726215130656,-0.4106632798355393,-0.6035346877111575,-0.21850593666799806,0.0019873024926127946,0.2899479421267468,0.1058429736116133,-0.09363425421832254,0.1569194402269191,-0.17117424096183692,-0.11603354149719787,-0.18602570253167003,-0.432776790728689,0.24314804434847823,0.109867041890507,-0.32702188433284346,-0.16309650175535054,-0.07786452385750717,-0.6970888534378263,-0.568128234694059,-0.2702360038054136,-0.23962017326762772,-0.13511076953374726,0.34273335843828184,0.32626175074185826,-0.21966848539132539,-1.1559476475361132,-0.018629516855902042,0.09036294195215923,0.5724663185536857,-0.4142325569366239,0.5503130640832481,0.1777970732589505,-0.7093433595676407,-0.38879024483405605,0.0023762425122350783,-0.060074940430262354,0.10081499513000253,0.30562045370389174,0.28502331192065444,-0.459171195488082,-0.5598868218312173,-0.7981701115435564,-0.4571061357118114,0.266794938458811,-0.07753559867737785,-0.24925132873453962,-0.19654521454116228,-0.023076689352076622,0.12855692277716715,1.0685162856336117,1.016182066651455,1.1633551734401582,1.0926739612065375,1.2984046429640943
real_0082,-0.1728483888988741,-0.19773046008724723,-0.1750540299872298,-0.0752888120342344,0.32222201203966605,0.009688012974413194,-0.1819699400712571,0.012356933214189266,-0.29453473221386445,0.1340902976123509,-0.11258045920738079,0.06150705117655292,-0.09577609823419202,-0.600196745709578,-0.5274178032011534,-0.14032095583746648,0.12406671713232968,-0.00669884843461123,1.2,1.1858613623701515,0.3274066411133532,-0.47137193948624284,-0.4965888762157828,-0.3272230288507817,0.04324231294214097,0.4454693719258636,0.27580652913502257,-0.6799391754929432,0.11822626631592831,-0.2785217968278838,0.8388592863625814,0.7170207902524559,0.3516706802289658,0.595045362530835,-0.2920451337590114,-0.0402746829481962,0.2321849948739468,0.6171163162580389,0.6721765767783722,0.42668858694704176,0.10035819324971751,0.7221588742641621,0.5005214113235453,0.0799931494997854,0.3063462412481052,0.51429251159483,0.5270436557370108,-0.03292815028819382,0.6051404954151444,-0.17997332414983183,0.3252175610007146,0.3671284901317209,-0.030976995028526407,-0.2332964646730895,0.24235485547365646,-0.1000712089409575,-0.09381827154349828,-0.43705771660079157,-0.07540087187056023,-0.18033720784279855,-0.12141481813211677,0.16165481417337701,-0.007819137946187896,-0.16765495279822143,0.5695334235360487,0.9007111088400023,1.196432602729079,1.1250170402496307,0.6938569485486588,0.4573461475511471
real_0083,0.5394907397304953,0.27977454558229303,0.4901553296669115,0.560562820300066,-0.14079449636782798,0.4655703264425948,0.20661572318226273,0.6867339224308029,-0.06936209597811989,0.17807430740838895,0.11476195459896422,0.5664451798229874,0.09343226117975867,0.050356050455766695,-0.19821804078294145,-0.15397532125388652,-0.6831910171297889,-0.019247678788292047,-0.7223298640790549,-0.52084292539879,-0.9263831365130645,0.002262899386848712,-0.20422818414917723,-0.031198813172044218,-0.056848570721875616,-0.5938401604526146,-1.2,-0.9959507568651572,-0.8978704332059648,0.0666951249042612,-0.212123842541241,-0.1120024617030068,-0.22040549877851387,-0.5535286045533666,-0.8242359397657815,0.3597297618607727,-0.1406535090099093,0.7785147884652539,0.07200093221580095,-0.24084521970472936,-0.05436165452550889,-0.28163541401062897,0.18864386182903387,0.4617558296454008,0.5928621312867133,0.2610436708815472,-0.6896915138877865,-0.2554948337036439,0.3868718355473228,-0.5232374609080188,0.10075593679387763,0.6182621653991693,0.47168649318183864,0.7216351142725418,0.11772080885127327,-0.3757350855474141,-0.14100313875550796,0.2555351659532751,0.6003931165807661,0.7456074126759149,0.13932113766848428,-0.3009494512013893,-0.021334913758243354,0.3468819671475531,-0.28180326719417864,0.9455419230152392,0.7596610688411612,1.250345001713039,1.0458963430927213,0.49647435128367756
real_0084,0.357001333113202,-0.12656761597914248,0.1503714734769022,0.3416878087651291,-0.0866332540560633,0.3223648105754022,0.5567370560358115,0.22504737549580586,0.4051430230805379,0.034018278312385304,-0.1208450225019865,-0.19469994346234512,0.2901897043854109,0.22264529653513981,-0.080281115697074,0.2390321608438964,0.25697450738328126,-0.221887767993137,0.08408985309922923,-1.1578077417357986,-0.1021046716509482,-0.5294678075424957,0.37359881916415266,0.017054606606792685,0.27397478113006085,-0.24717410035614076,-0.7234622451568136,-0.6548994845985489,-0.4932231126247783,0.1591374879334438,-0.4051680437893166,-0.0425353175233803,0.03786878025709713,-0.5681825766746574,-0.6953705423483697,-0.40397211997251686,-0.4822972695179887,0.5129881265756369,0.5104382136430134,0.025982038155685144,0.24500075691906995,-0.01826866711637652,0.27087963374445007,-0.31660522651987383,-0.13279820971918405,0.8805859163321428,0.9251550283495329,0.3760254624513637,0.6294465048702166,0.637113199835871,-0.2349762244924225,0.07318130961736498,-0.2850936032814929,-0.2490041817371174,-0.17124883490668683,0.019353536618687918,-0.3525726553204739,-0.5556646237016781,-0.42836091256608516,-0.5334600319359852,0.11586214761690618,0.2383170646215234,-0.10322166706164894,-0.01274949355087417,-0.5736954717299818,0.9427393159002506,0.812252917884079,0.895735416272543,1.1471166184856747,1.1989596638049436
real_0085,-0.05388670556449449,0.02449073912149123,-0.16841572024163515,-0.3961765788450268,0.05107099048726391,-0.16372302786133916,0.026836949870730355,0.2523968321618288,-0.6438532029142774,-0.19114047978253906,-0.09354127371638615,-0.04940517096606976,0.1354412229654804,-0.4067558380904221,0.14037127284073897,1.0043862757286528,0.8731593734497605,1.013864411118595,0.927733656988446,0.8184350356775804,1.085296791685547,0.3332631228915686,1.1540554634042084,0.724074351228656,0.45791876569603696,-0.03290725000688435,-0.02657249592259786,0.9789496273662409,0.2567987380006684,0.6046499790297356,0.7202690226815505,-0.31032171656317287,0.2548665754773861,-0.3733234085290681,0.6654910060956892,1.1263681804329437,-0.2568266305582345,-0.1326191986224406,0.5811741111032025,0.9115141072193933,0.47399085947942143,0.31401316930626455,0.38179283529637276,0.32675211464413223,0.06467962952528215,0.4001036933220864,0.7214299212700366,0.20293839997843316,0.11801526913188592,0.6147344023711231,-0.07061958386764185,-0.2954084457978408,0.023165032222598997,0.040125684548767096,0.04651060155694872,0.17682659958748453,-0.2474255911303286,0.24811377254092207,0.764246793634287,0.6815197410074839,0.19764888154836036,-0.47009334386911256,0.07460702360295994,0.40720563532428183,0.35622062177058145,0.820624053161644,0.7598083094321719,0.9129185054112076,1.0748772903412527,1.015117112029342
real_0086,0.41595528508416085,-0.011705903537951055,0.2972235204785928,0.18511864399860795,-0.007194294735296854,-0.14693251675424432,0.8557531799552736,1.0,0.4514781307841664,-0.3355859718014865,-0.11907643408403437,0.46755458348423523,0.5250050357219563,-0.009811343392767666,0.16027362599101,-0.9331238216195703,0.2399877515500333,-0.08670977220625121,0.41893014329723516,0.12886500987286206,-0.6520835883488748,-0.5203937002739081,-0.29648590914509876,-0.586394203510615,0.3902959617486257,-0.5560877452771068,-1.1499967208117696,-0.32341991292533384,-0.0869932040450781,-0.7159761623555375,-0.30899717857947934,-0.4492198437294957,-0.3858778264693608,-0.0821371738714505,-0.7356866376139578,-0.10792462795131007,-0.7777145138765074,-0.2957491963484857,0.8732841326694526,0.036857762052004646,0.2589285737697162,-0.8739335652523604,-0.5218971316582939,-1.2,-0.550420965761129,-0.09617378106630106,-0.6111420129187557,-0.6672304923013558,0.03680460945129675,-0.20337727275155298,0.14855898373489612,-0.43870934372980236,-0.8458953702476659,-0.8315721331070056,-0.5080894914271792,-0.33170426202840503,-0.5459985928761729,-0.6728926724064118,-0.46875703752216413,-0.33947759894353924,-0.31818597928420195,-0.5775393283167807,-0.32163605360511105,-0.3622651354565424,-0.5563419850524519,1.0730458721178373,0.8808795564961864,0.9041793658176039,1.1263962967522791,1.06261157506519
real_0087,0.49853073030141076,0.15275723603293884,0.32409951861048725,-0.4522984693032272,-0.5510715332160953,-0.25254144037876614,0.21131424395797901,0.1609953900215008,-0.07271936620412103,-0.2727916564359637,-0.5279913298162598,-0.242033410670956,0.10418424263819724,-0.11759207776632395,-0.26836769482599115,-0.5707925468120549,-0.5824104058948419,-0.44221646183667135,-0.6839588219106989,-0.2816363804252763,0.014823215289563,0.10749715453456402,-0.6133321641556341,-0.4796011659658475,-0.6690000670014841,-0.15359644660428934,0.14945404285244954,0.42385149131967553,0.09066385341546446,-0.4029176076655674,-0.11261905131645206,-0.7354094154521096,-0.8073760788944131,-0.18453280098673747,-0.3584478327911273,0.32133430977238114,-0.1925861285199203,-0.9032685078870726,-0.2931179991193522,-0.6241737166066613,-0.4932173407021536,-0.6739460922177132,0.6039556974622865,0.7720363938972027,0.015486549072320013,0.08808153377652975,-0.20888472776782024,0.278378825548478,-0.07661945140890276,-0.7280994041221985,-0.3219232934033622,-0.6442618854721615,-0.24261003031930103,-0.29264060922407087,-0.19079658327830382,-0.4730659891527491,-0.18050335656814898,-0.5069959815049478,-0.3370835877275891,-0.06726211748449178,-0.2046181256198916,0.1181445353714082,0.0046324202121049264,-0.27822146995656993,-0.456090260223833,0.9295896489695914,1.065945490902549,1.1581603442357977,0.7191461803818502,0.6684009741703628
real_0088,-0.38564410965373114,0.23241299340035737,0.5743007186587255,0.7792417946990114,0.3176550565458124,0.13846198194181866,0.19011495168064232,-0.0006158373320881462,0.07807001677324306,0.048445411363677714,-0.08236828563256048,-0.3288244086226123,-0.30311432983926645,0.12746886482594136,-0.3693006354755769,0.7026163336686516,0.6521161078270327,0.8168553902727116,1.2,0.11726688928423724,0.5272212979059606,0.18860290876258537,0.46446466575407896,0.45077010203179085,0.31631733447195365,1.2,0.15728245870141838,0.3557527382834999,-0.09827188753678628,0.18185130798284227,0.23634622303746075,0.05418678036781344,0.650280123166401,-0.9391347357082415,-0.7973838622971073,0.18054589473449945,0.19778475463290482,-0.23942008743637352,-0.22058748360536962,-0.8203179345280971,-0.5361973064544302,-0.16172487758976176,0.46696982024863043,-0.27515526601543044,-0.5330900806553561,-0.5858106905656659,-0.9641452293673003,-0.6022076457328635,-0.527849616386276,-0.1409264037182864,0.2556224843739863,0.09260759114050655,-0.3721785984297947,-0.6016459150639166,-0.5536585003370607,0.3277458825095362,0.12067018127393235,0.043241408037864894,-0.27986869795461805,-0.6111619465072329,0.3530226084738573,0.44297759199128434,-0.05932437692002719,0.3788537678490902,0.2810904749202604,1.001874117809153,1.0786281764219157,1.2996748880593465,1.0662080309992392,0.9941915722874084
real_0089,-0.07412159324591944,-0.10935467618301552,0.1564945515228126,0.6104276687862472,0.15610779552347165,-0.14917142915958134,0.2607243110731286,0.27571138443856186,-0.04049854966353591,0.07009047314475148,0.09757622648016862,-0.287936520909419,-0.34125579193007016,-0.07537112372614362,0.5721220643142244,0.2010506289712366,0.6694081748131815,0.6133833451184931,-0.5895700100803907,-0.6474299886531626,-0.064701285147434,0.2275326108944113,0.43801408718914336,0.15245145565970816,0.34772161061894546,-0.03354242004112063,-0.09546645339523953,0.6812051927336665,0.850208447303801,-0.2602230637080573,-0.37353495091873984,-0.14438591051303476,-0.31638056726804403,0.1562516894556089,0.3992445423539378,0.376066808326535,0.5623734024430601,0.3326444468611661,-0.01911049906531843,0.17686144612254034,-0.15679884323133794,0.274150259371876,0.25532362777749085,0.7982261676621907,-0.05036571035497888,0.042841184482057856,0.24478883354151704,0.14533953128461224,0.3277129314429048,0.5677589465884033,-0.3238890199608111,0.5578277868209337,0.47744678678207947,0.020926881457024916,0.33764810689838254,0.31780611510493206,1.0,0.5908622286008471,0.10888862794153369,0.3204229150720833,-0.10207013049237858,0.04219206243053662,0.043428150256321504,0.4555767468048403,-0.2550021909110808,1.0721119988358863,1.0414411268992831,0.9082319013701399,0.9394760481059107,1.5008773526003356
real_0090,0.19819888964337135,0.33753731139568344,0.4686073704753731,-0.07173661809551533,-0.18963081770263754,0.026720874816214678,0.6828737050312053,0.8368193129201329,-0.5071106120394852,0.14171330564771065,-0.13301863056123725,0.17997616320401388,-0.13877963926153117,-0.9086417441940514,-0.1635859893074544,-0.5306803328431128,-0.31294595605137926,-0.05433379857723953,-0.26738496590959016,-0.02992325086211738,0.11663774723511545,-0.24338995079249084,-0.09959940369374364,-0.18192115268975498,-0.30981859595599953,-0.4648397742331151,-0.7689158653726275,0.005659941973300966,0.3361564237277192,-0.5764536331198407,-0.26237609825582753,0.03399367775043321,0.09638600442036006,-0.003817140429669224,-0.07101091408596566,0.36551546216327807,-0.2653518102047052,0.5248071377807287,0.08780245969858703,0.4976953138703588,1.0512057906402523,1.005760388729242,0.48959849373438985,0.17843944379584575,0.5763505293680439,0.4108411236392999,1.2,1.1162413157228788,1.2,0.5608167920984999,0.13846868165419096,0.33860499043806436,-0.3346930017620101,-0.0036674431529303683,0.019359410988940468,0.16789443919119093,0.14822958249441676,-0.05827721023947541,0.000538743060917281,0.16924889698439366,0.09494846780732506,0.31029904358413385,-0.32934568334308106,-0.3206983841715881,0.15103572703345253,1.0669796764044917,0.7880851174161451,0.9150452544413817,0.9034419682550711,1.2060499049489657
real_0091,-0.4914651126940476,0.017049149127937743,-0.11904169900062342,-0.6807634804905839,-0.5714746774108951,-0.011625866030530008,0.22821165443860628,-0.3556627990141871,0.1780882877628277,-0.6299703396009676,-0.14102086499720956,0.012571948658086345,-0.5926099621488545,-0.5735300392272821,-0.3266480279039006,0.5831413950023748,-0.22788643240906242,-1.000533431816569,-0.14528715922918492,-0.2269545974593153,0.09602326744520358,-0.5218382943338331,-0.1194252161805533,-0.1216166877697528,-0.7078947136241895,-0.14767956487458095,0.5833982574144303,-0.3446540619631596,0.05174625597738737,0.4960826520933033,-0.23363028153356064,-0.2196951889309784,0.20040475645991485,-0.014742622428705096,0.21025378462586194,0.4431378074864987,-0.048037932646476315,-0.3433604845192116,-0.03055638019061538,0.36276143764110746,-0.10160772951173329,-0.24119782044238836,-0.22196454133470134,0.53930979833,0.6374515830632762,0.12824313440668167,-0.03454679188228412,0.26115492303755583,0.482602616902546,-0.050539677297364326,0.5070685026954596,0.6237441926812431,-0.047364392338391015,-0.03234779031561427,0.044703868987943755,0.5842314146510259,0.2219779796467788,-0.30671658363514365,0.2650669203303912,-0.5132748753393068,-0.4369778940891219,0.12421944932760713,0.044368257497788194,-0.4976899605956132,-0.1687075739866939,1.099807766345918,0.6534844845051033,1.06281544477396,1.1741111218839453,1.042426636285703
real_0092,-0.17452119833678773,0.10616606327294227,-0.27060916278837327,-0.3173203885491515,-0.47005182909379817,0.05326744779277166,0.3195959753368093,-0.10403611263578812,-0.1376078826123051,-0.6540040916816471,-0.31432078237299477,0.0026813409233552,-0.2299635520878046,0.2560595377269776,-0.17096899974121854,-0.8651384085329865,0.2866125096399931,0.23802130502540256,0.4234728154316636,-0.08086445300002681,0.3013450144086519,0.442875355125864,-0.27618032365177575,0.5889342007500377,0.6316996078352511,0.13205764942152942,-0.40743353418689476,0.48467998162896353,-0.041580080390784896,-0.12949369927790338,0.40071663507750555,-0.14805204752167936,0.7166550218212395,-0.7797098946783944,-0.19156943067023552,-0.18033873010742912,-0.18676008006200087,0.5014641284837547,-0.5700517669003186,0.1797669469214548,0.3259053021535904,0.23899787747821902,-0.24527545328055353,0.5941720596891031,1.1314317977752832,1.2,0.16894630168648692,0.2663911753560554,0.45506745208927946,-0.023276115493804653,0.09788180005485458,0.54299122831633,0.4608782745015956,0.9556328516757571,0.1654185568232817,0.22135404429728675,0.5734741018438018,0.08358313508853436,0.09381607987659187,-0.34592385851503354,0.4447124403158467,0.07114834293468061,-0.37375527373312606,0.2676611208833287,0.1666696393539752,0.9852271773235864,1.0081530378085573,0.9508476999974197,1.295854902134846,0.8902365224737656
real_0093,0.1897453318547223,-0.09719424171002353,-0.4217520538038291,0.2732869984255487,-0.379646363232972,-0.04484116807206614,-0.5462523131351555,-0.9474198601284699,-0.267803542767515,0.17647948480346573,-0.45782472812691916,-0.7655226867146135,-0.2884701821787549,0.26448281568859494,0.3002959006989699,-0.1949217645438351,0.6183421276671967,0.22404564456554746,0.6983225899933188,-0.4006373535763457,-0.1552049131214771,-0.23497567447016096,-0.14743527095097178,-0.2278279642701355,0.5790202850214705,0.3661200730964957,0.4912602835420193,0.06943816877539759,-0.15031585468145822,-0.4208486875126144,-0.7385153352701677,0.4928074652383831,-0.13239600994392522,0.10548144005664424,0.201710602179421,0.45866994402349076,0.0899513057270464,0.2056082120208836,0.07894823106440856,-0.41219488856464953,-0.3138449263184052,-0.5888253010474509,-0.242096208509124,0.042039335503524074,0.06187072339962395,0.14948353275990853,0.7786000739377289,0.2451178692579157,0.6025935555211768,0.06882935960808936,0.29348778870566716,0.10299578042608698,-0.11568540326498192,-0.01116152717441083,0.012281124969717854,0.22338658435352501,0.31864823276825294,-0.4178486031615971,-0.2456607353899081,-0.0075210767485723055,0.025959628373015242,-0.05908181766239793,-0.26656420863563635,-0.29959584088222935,-0.1463037014648161,0.936505253193377,0.9292335949542496,1.190410730627978,1.3588740109200719,0.9013567870326515
real_0094,0.29308331141476035,-0.042317630669230215,-0.7964762826687013,0.4490232378826499,0.19155675192640198,0.35496853099208664,0.16178787304761935,0.35638157287788536,-0.19900684788328463,0.21422141397709127,0.5337788235940072,-0.1936780452219926,-0.015709068043004815,0.06284948126037763,0.21777356296307726,0.7757865645457321,1.003361105574212,-0.21977590577518724,0.35237946748776167,0.39432991443038534,0.19364298075800587,-0.603729981820357,-0.005377150669561019,0.7330432250071431,0.02611623740124257,0.7538291126288245,0.6410107474247289,0.6894352748067145,-0.4043546996628822,-0.36020094031939387,-0.3845043275928824,-0.022673020166161163,0.5647149177055569,0.9365878584144767,0.5344498878833697,-0.6700129059508937,-0.5610859435726674,0.35247396848483026,0.6156101376908228,0.4061409518608145,0.3924722831442806,-0.10630946708848969,-0.054972877121410836,-0.49354349151882765,0.37769386183132786,-0.11207161374748345,0.026036748882992827,-0.022037302553401496,0.15027783485664595,0.009607482860632122,0.08373848848642264,-0.0068940283959020455,0.3997135147451955,0.44547168043449964,-0.31403528995105934,0.5452812721912084,0.4727153559980945,0.4775731315930922,0.19916790065136594,0.01975395576152159,0.34936978914947925,0.2212351088743147,0.23495611717430087,0.1484717802488792,-0.3503064073543353,0.9880422683640402,1.0689078657574917,0.5496445418761906,1.262961574301181,0.4677005276999956
real_0095,0.017403540692498363,0.15770011796742048,0.8577848045646919,0.13297433977118306,-0.018479999564513794,0.5379611864839894,0.29932728787735635,0.22503284528201845,-0.06478248661912299,-0.0925674330360614,0.3315126262636667,-0.046602162353738916,0.03555160136289721,0.21254970006492088,0.09068205100972063,0.32900884709932604,-0.2182197115049948,0.2220836614895917,-0.4927729939048409,0.009390956081749757,-0.704632195054208,-0.49843251776133213,-0.08023200990578185,0.2124131012941446,-0.011388499527081816,0.3381260450021748,-0.30138194508680516,0.15707088433617317,-1.018683193508272,-0.18679591424146713,-0.09963723466971947,-0.12005050492938195,0.4744108264823441,0.5487106311113912,0.21324512086289302,-0.08129178564229106,-0.360003613097988,0.4133707464233759,0.26838147812723423,0.48827441576634867,0.9246879567952601,0.27812309478483394,-0.49394982797790565,-0.013783882564835944,0.07148792298284197,0.7445855633496234,0.5101541857103148,0.6438599511259947,0.07523541183940567,0.4763927204293037,-0.061333718432219284,0.4110897698192402,-0.13300211326918623,-0.20035754624991642,-0.13070512003791943,0.13615647908414533,1.0,0.4967223933198825,-0.1396473973526292,-0.42522072289632173,-0.171476926280512,0.16229154984042946,0.5842787473493722,-0.2629910013056314,-0.7290369967492588,0.7468998349062955,1.1052930439331905,0.8346589906166211,0.9780531636739632,1.0644101052302901
real_0096,0.2700066839905358,0.10885457189647824,0.14596611823276584,0.32827331763074213,0.08441110968964055,-0.1436656954727225,0.046907435107013465,0.472369635712401,0.3323290429328116,0.5611984176348038,0.026217613346268327,0.03871297448477198,-0.6254407698888726,0.4624174530285944,-0.1170027893141236,0.3956297461972014,-0.21035531095021764,0.26090244293248127,-0.18357232348251273,0.1276590307319086,-0.04622907355998461,-0.5495442570729715,-0.6100279013992385,-0.3434042970882399,-0.3189970017696668,-0.14929727281496283,-0.24259217565846805,-0.5433109769175147,-0.7390214391123122,-0.9774403833934907,-0.42264778432832223,-0.36397424749962926,0.23728173586797596,-0.317098835483336,-0.8550890257400454,-0.9265158330730856,-0.19617786258542214,-0.24703629582404688,-0.13017648921691416,-0.18905059099193272,-0.29480858274131466,-0.7440081614022315,-0.4825566371966089,0.13361616957474298,-0.2362945602819732,-0.17458548603799245,-0.0914348945988944,-0.7352163293317944,-0.40874136325555654,-0.001924312780575573,-0.024077318056553946,0.026244509425614192,-0.11434535890277164,-0.314931942173678,-0.5284208295727365,-0.6274695729237622,0.4255750007145673,-0.07720880304850043,0.1133707406456643,-0.5036518853864121,-0.22498072971199817,0.2317560310193913,-0.6594503131843881,-0.25637166878913176,-0.3166562464611535,0.7829331291365369,1.0207362148088024,0.8435167332077108,1.0705440326052686,1.2113707771204636
